donor,pred_age,true_age
onek1k:671_672,51.42186737060547,81.0
onek1k:672_673,50.481719970703125,85.0
onek1k:673_674,47.187557220458984,91.0
onek1k:674_675,46.55507469177246,83.0
onek1k:675_676,44.016357421875,73.0
onek1k:676_677,45.882835388183594,88.0
onek1k:677_678,50.799137115478516,76.0
onek1k:678_679,47.055864334106445,83.0
onek1k:679_680,47.84109687805176,85.0
onek1k:680_681,46.48012733459473,77.0
onek1k:681_682,48.68186378479004,68.0
onek1k:682_683,45.70759963989258,73.0
onek1k:683_684,47.24283027648926,78.0
onek1k:684_685,46.648000717163086,75.0
onek1k:685_686,47.72768020629883,75.0
onek1k:686_687,50.50382423400879,69.0
onek1k:687_688,47.30678176879883,63.0
onek1k:688_689,50.40707969665527,66.0
onek1k:689_690,48.68526077270508,59.0
onek1k:68_68,49.37726593017578,73.0
onek1k:690_691,48.81955909729004,68.0
onek1k:691_692,48.6561222076416,66.0
onek1k:692_693,49.215227127075195,62.0
onek1k:693_694,51.49591636657715,88.0
onek1k:694_695,48.73157501220703,24.0
onek1k:695_696,45.84621620178223,72.0
onek1k:696_697,47.785139083862305,81.0
onek1k:697_698,45.51145362854004,85.0
onek1k:699_700,48.56448173522949,65.0
onek1k:69_69,47.90513038635254,66.0
onek1k:6_6,47.794485092163086,79.0
onek1k:700_701,48.33139610290527,71.0
onek1k:701_702,50.50895118713379,73.0
onek1k:702_703,45.78989601135254,84.0
onek1k:704_705,47.00452423095703,88.0
onek1k:705_706,45.5937442779541,88.0
onek1k:706_707,47.05591011047363,88.0
onek1k:707_708,45.939491271972656,71.0
onek1k:708_709,48.25504112243652,63.0
onek1k:709_710,48.94906234741211,24.0
onek1k:70_70,49.54379844665527,50.0
onek1k:711_712,45.68466567993164,22.0
onek1k:714_715,43.005889892578125,61.0
onek1k:715_716,46.080387115478516,76.0
onek1k:716_717,47.43063545227051,65.0
onek1k:717_718,46.328575134277344,76.0
onek1k:718_719,47.821842193603516,80.0
onek1k:719_720,44.24083709716797,88.0
onek1k:71_71,51.486406326293945,86.0
onek1k:720_721,47.223981857299805,78.0
onek1k:721_722,48.42361831665039,81.0
onek1k:722_723,45.64677619934082,81.0
onek1k:723_724,41.89503860473633,69.0
onek1k:724_725,43.23430824279785,65.0
onek1k:725_726,44.02167320251465,57.0
onek1k:726_727,44.26872444152832,67.0
onek1k:727_728,44.4704704284668,77.0
onek1k:729_730,50.48952293395996,46.0
onek1k:72_72,49.23085594177246,77.0
onek1k:730_731,47.35834503173828,71.0
onek1k:731_732,49.676591873168945,83.0
onek1k:732_733,46.67481803894043,89.0
onek1k:733_734,51.406057357788086,82.0
onek1k:734_735,47.35163879394531,83.0
onek1k:735_736,46.61288642883301,77.0
onek1k:736_737,48.35989761352539,87.0
onek1k:737_738,44.36833572387695,94.0
onek1k:738_739,49.773406982421875,96.0
onek1k:739_740,49.877397537231445,80.0
onek1k:740_741,46.2282600402832,84.0
onek1k:742_743,45.1844539642334,32.0
onek1k:743_744,43.39312553405762,60.0
onek1k:744_745,44.75805473327637,63.0
onek1k:745_746,45.93464469909668,72.0
onek1k:746_747,45.68696403503418,81.0
onek1k:747_748,41.964895248413086,48.0
onek1k:748_749,45.14223289489746,48.0
onek1k:749_750,46.27987098693848,79.0
onek1k:750_751,46.64651107788086,75.0
onek1k:751_752,51.89729881286621,75.0
onek1k:752_753,49.21976280212402,54.0
onek1k:753_754,44.76372146606445,88.0
onek1k:754_755,45.118499755859375,78.0
onek1k:755_756,47.29951095581055,66.0
onek1k:756_757,46.95938491821289,66.0
onek1k:757_758,48.30024337768555,88.0
onek1k:758_759,48.71963119506836,75.0
onek1k:759_760,45.94248580932617,71.0
onek1k:75_75,49.82347297668457,73.0
onek1k:760_761,49.20830154418945,55.0
onek1k:761_762,47.93339157104492,69.0
onek1k:762_763,46.16172218322754,32.0
onek1k:764_765,46.957763671875,65.0
onek1k:765_766,47.53943061828613,72.0
onek1k:766_767,48.325632095336914,41.0
onek1k:767_768,47.49421310424805,47.0
onek1k:769_770,48.62116241455078,62.0
onek1k:76_76,51.51590919494629,73.0
onek1k:770_771,43.96804237365723,55.0
onek1k:771_772,46.58046340942383,66.0
onek1k:772_773,44.70346260070801,52.0
onek1k:773_774,47.982784271240234,61.0
onek1k:774_775,46.845062255859375,71.0
onek1k:776_777,46.741981506347656,74.0
onek1k:779_780,50.09152412414551,52.0
onek1k:77_77,51.32842254638672,40.0
onek1k:780_781,48.496315002441406,60.0
onek1k:781_782,47.00674629211426,76.0
onek1k:782_783,45.36662673950195,73.0
onek1k:783_784,45.60966110229492,79.0
onek1k:784_785,47.13261032104492,60.0
onek1k:786_787,50.388566970825195,76.0
onek1k:787_788,45.718353271484375,62.0
onek1k:788_789,48.23027420043945,73.0
onek1k:789_790,48.60795974731445,61.0
onek1k:78_78,46.40513229370117,38.0
onek1k:790_791,48.700490951538086,76.0
onek1k:791_792,44.65385055541992,40.0
onek1k:793_794,49.0645809173584,78.0
onek1k:794_795,44.40392875671387,39.0
onek1k:795_796,45.12538719177246,73.0
onek1k:796_797,45.990074157714844,64.0
onek1k:797_798,47.28880500793457,75.0
onek1k:798_799,45.311933517456055,60.0
onek1k:799_800,49.19690704345703,70.0
onek1k:79_79,48.516977310180664,60.0
onek1k:7_7,48.310455322265625,74.0
onek1k:800_801,45.22915077209473,37.0
onek1k:801_802,48.90616035461426,76.0
onek1k:802_803,48.276161193847656,70.0
onek1k:803_804,47.74461555480957,54.0
onek1k:804_805,49.45729064941406,53.0
onek1k:805_806,49.92765998840332,57.0
onek1k:806_807,48.61903762817383,49.0
onek1k:807_808,49.20418930053711,35.0
onek1k:808_809,51.04570388793945,40.0
onek1k:809_810,47.130353927612305,49.0
onek1k:810_811,47.98699760437012,77.0
onek1k:811_812,49.46187210083008,50.0
onek1k:812_813,46.5964469909668,51.0
onek1k:813_814,47.55419731140137,81.0
onek1k:814_815,45.57436943054199,79.0
onek1k:815_816,47.648141860961914,72.0
onek1k:816_817,47.37111473083496,65.0
onek1k:818_819,45.84454917907715,89.0
onek1k:819_820,48.60342216491699,67.0
onek1k:81_81,47.83392333984375,62.0
onek1k:821_822,49.0868034362793,90.0
onek1k:822_823,52.93640327453613,86.0
onek1k:823_824,49.59981918334961,75.0
onek1k:824_825,48.39234733581543,66.0
onek1k:825_826,48.43133735656738,65.0
onek1k:826_827,47.0423469543457,69.0
onek1k:827_828,49.48212432861328,71.0
onek1k:829_830,50.55182075500488,66.0
onek1k:82_82,48.855857849121094,64.0
onek1k:830_831,47.512468338012695,68.0
onek1k:831_832,47.90407371520996,68.0
onek1k:832_833,47.07029151916504,71.0
onek1k:834_835,47.06875038146973,64.0
onek1k:835_836,48.64873695373535,64.0
onek1k:836_837,48.66757583618164,72.0
onek1k:838_839,48.34539794921875,70.0
onek1k:839_840,44.58275032043457,72.0
onek1k:83_83,55.707244873046875,52.0
onek1k:840_841,47.34756088256836,75.0
onek1k:842_843,49.560346603393555,75.0
onek1k:843_844,45.78032112121582,62.0
onek1k:845_846,49.50965881347656,81.0
onek1k:846_847,48.5230712890625,77.0
onek1k:847_848,50.35153579711914,74.0
onek1k:848_849,47.6472110748291,84.0
onek1k:849_850,47.765262603759766,81.0
onek1k:84_84,49.84067153930664,57.0
onek1k:850_851,48.17062187194824,64.0
onek1k:851_852,51.568721771240234,66.0
onek1k:852_853,49.08824348449707,65.0
onek1k:853_854,47.26522445678711,59.0
onek1k:854_855,50.781185150146484,74.0
onek1k:855_856,46.9727840423584,22.0
onek1k:856_857,48.56913185119629,60.0
onek1k:857_858,44.319026947021484,59.0
onek1k:858_859,48.063547134399414,53.0
onek1k:859_860,46.35467720031738,46.0
onek1k:85_85,50.31053352355957,70.0
onek1k:860_861,45.648366928100586,49.0
onek1k:861_862,48.068315505981445,67.0
onek1k:862_863,45.19340515136719,45.0
onek1k:863_864,49.34648895263672,69.0
onek1k:864_865,46.31957244873047,61.0
onek1k:865_866,49.87591361999512,66.0
onek1k:866_867,50.25984573364258,67.0
onek1k:867_868,48.377676010131836,72.0
onek1k:868_869,49.703683853149414,87.0
onek1k:869_870,48.67868614196777,85.0
onek1k:86_86,50.573434829711914,43.0
onek1k:870_871,50.57976531982422,71.0
onek1k:871_872,49.51442527770996,85.0
onek1k:872_873,50.73138999938965,81.0
onek1k:873_874,47.1302547454834,71.0
onek1k:874_875,50.06771278381348,66.0
onek1k:875_876,49.88884162902832,77.0
onek1k:876_877,46.92209434509277,76.0
onek1k:877_878,46.05123329162598,66.0
onek1k:878_879,51.423017501831055,85.0
onek1k:879_880,52.094900131225586,83.0
onek1k:87_87,48.97944259643555,63.0
onek1k:880_881,48.88730812072754,81.0
onek1k:881_882,48.99109649658203,76.0
onek1k:882_883,48.2719783782959,79.0
onek1k:883_884,49.65948295593262,74.0
onek1k:884_885,49.8241081237793,87.0
onek1k:885_886,48.514034271240234,87.0
onek1k:886_887,47.994911193847656,70.0
onek1k:887_888,50.02108955383301,68.0
onek1k:888_889,51.39681053161621,83.0
onek1k:889_890,49.186336517333984,81.0
onek1k:88_88,51.14709281921387,78.0
onek1k:890_891,48.96519470214844,65.0
onek1k:891_892,47.29077911376953,57.0
onek1k:892_893,49.497039794921875,79.0
onek1k:893_894,47.81986999511719,67.0
onek1k:894_895,51.486454010009766,75.0
onek1k:896_897,47.8753776550293,64.0
onek1k:898_899,47.42603302001953,63.0
onek1k:899_900,49.94324493408203,91.0
onek1k:89_89,47.5364990234375,66.0
onek1k:8_8,49.28963661193848,71.0
onek1k:900_901,47.59950828552246,77.0
onek1k:901_902,51.521989822387695,21.0
onek1k:902_903,49.908084869384766,80.0
onek1k:903_904,48.350364685058594,66.0
onek1k:904_905,46.225345611572266,66.0
onek1k:905_906,48.83999443054199,56.0
onek1k:906_907,46.801687240600586,71.0
onek1k:907_908,49.82216835021973,71.0
onek1k:908_909,47.04066848754883,63.0
onek1k:909_910,49.77109909057617,63.0
onek1k:90_90,48.85073661804199,75.0
onek1k:910_911,50.209503173828125,42.0
onek1k:911_912,48.716182708740234,65.0
onek1k:912_913,50.772321701049805,73.0
onek1k:914_915,50.85953903198242,87.0
onek1k:915_916,47.87602233886719,73.0
onek1k:916_917,51.35939598083496,72.0
onek1k:917_918,52.980634689331055,86.0
onek1k:918_919,52.41385078430176,75.0
onek1k:91_91,49.10355567932129,53.0
onek1k:920_921,49.84375190734863,41.0
onek1k:921_922,48.129669189453125,76.0
onek1k:922_923,46.09255599975586,36.0
onek1k:923_924,46.836971282958984,38.0
onek1k:924_925,50.21697235107422,39.0
onek1k:926_927,47.65886116027832,70.0
onek1k:927_928,51.96887016296387,66.0
onek1k:929_930,48.04953193664551,59.0
onek1k:92_92,48.224382400512695,71.0
onek1k:930_931,49.66597938537598,43.0
onek1k:932_933,46.669124603271484,32.0
onek1k:933_934,47.262521743774414,48.0
onek1k:934_935,48.43617630004883,76.0
onek1k:935_936,47.334293365478516,71.0
onek1k:937_938,49.142621994018555,48.0
onek1k:938_939,48.52609634399414,62.0
onek1k:939_940,48.597808837890625,72.0
onek1k:93_93,47.5573787689209,60.0
onek1k:940_941,50.90468406677246,71.0
onek1k:941_942,48.60049057006836,68.0
onek1k:942_943,47.500627517700195,64.0
onek1k:943_944,46.49043846130371,77.0
onek1k:944_945,45.656883239746094,40.0
onek1k:945_946,50.2158145904541,30.0
onek1k:946_947,48.079511642456055,42.0
onek1k:947_948,49.88181114196777,29.0
onek1k:949_950,49.07373237609863,31.0
onek1k:950_951,51.76550483703613,66.0
onek1k:951_952,45.533193588256836,20.0
onek1k:952_953,50.82203674316406,73.0
onek1k:953_954,48.592172622680664,65.0
onek1k:954_955,47.129817962646484,31.0
onek1k:955_956,46.690263748168945,44.0
onek1k:956_957,47.987321853637695,45.0
onek1k:957_958,47.52143669128418,27.0
onek1k:958_959,48.3311824798584,78.0
onek1k:959_960,46.990699768066406,19.0
onek1k:95_95,47.2829475402832,69.0
onek1k:960_961,47.866899490356445,73.0
onek1k:961_962,48.01399230957031,62.0
onek1k:962_963,47.84635353088379,57.0
onek1k:968_969,50.66889572143555,60.0
onek1k:969_970,42.949167251586914,59.0
onek1k:96_96,49.28815269470215,64.0
onek1k:970_971,49.710723876953125,58.0
onek1k:971_972,48.760406494140625,62.0
onek1k:972_973,51.11103820800781,81.0
onek1k:973_974,51.40411567687988,79.0
onek1k:974_975,49.05726432800293,74.0
onek1k:975_976,43.185346603393555,75.0
onek1k:976_977,41.89035987854004,67.0
onek1k:977_978,42.45418739318848,70.0
onek1k:978_979,44.406368255615234,71.0
onek1k:979_980,42.86852836608887,64.0
onek1k:97_97,49.4663028717041,59.0
onek1k:980_981,44.746665954589844,71.0
onek1k:981_982,43.62946319580078,73.0
onek1k:982_983,46.351409912109375,72.0
onek1k:983_984,45.72418212890625,62.0
onek1k:984_985,45.58907508850098,60.0
onek1k:985_986,53.0017204284668,76.0
onek1k:986_987,47.03704261779785,69.0
onek1k:987_988,48.087759017944336,74.0
onek1k:988_989,45.946388244628906,81.0
onek1k:989_990,51.87702751159668,61.0
onek1k:98_98,48.47921180725098,28.0
onek1k:990_991,50.683406829833984,69.0
onek1k:991_992,47.20040321350098,76.0
onek1k:992_993,48.93029975891113,63.0
onek1k:993_994,46.34586143493652,69.0
onek1k:994_995,47.836992263793945,66.0
onek1k:995_996,48.43698501586914,71.0
onek1k:996_997,47.29031753540039,68.0
onek1k:997_998,48.92366409301758,68.0
onek1k:998_999,50.039480209350586,71.0
onek1k:999_1000,49.57128715515137,62.0
onek1k:99_99,49.47886657714844,43.0
onek1k:9_9,45.9985294342041,32.0
