donor,pred_age,true_age
onek1k:458_459,40.566864013671875,84.0
onek1k:459_460,40.68902778625488,87.0
onek1k:45_45,45.180397033691406,71.0
onek1k:460_461,41.47263526916504,58.0
onek1k:461_462,41.73067092895508,61.0
onek1k:462_463,42.33321762084961,83.0
onek1k:463_464,41.80236053466797,86.0
onek1k:464_465,41.65436363220215,76.0
onek1k:465_466,42.227752685546875,59.0
onek1k:466_467,43.86764907836914,85.0
onek1k:467_468,45.71255683898926,74.0
onek1k:468_469,44.171104431152344,76.0
onek1k:469_470,43.83147048950195,78.0
onek1k:46_46,45.03165817260742,68.0
onek1k:470_471,46.28831672668457,83.0
onek1k:471_472,45.06456184387207,65.0
onek1k:472_473,44.88932800292969,77.0
onek1k:473_474,43.33819007873535,72.0
onek1k:474_475,44.159568786621094,79.0
onek1k:475_476,41.00592613220215,36.0
onek1k:476_477,43.35412788391113,53.0
onek1k:477_478,41.59510803222656,53.0
onek1k:478_479,44.59432601928711,68.0
onek1k:479_480,43.10866165161133,86.0
onek1k:47_47,43.97156524658203,19.0
onek1k:480_481,45.49522590637207,69.0
onek1k:481_482,45.37503433227539,68.0
onek1k:482_483,44.48756217956543,23.0
onek1k:483_484,45.24024963378906,71.0
onek1k:484_485,47.04441261291504,60.0
onek1k:485_486,44.93350601196289,48.0
onek1k:486_487,45.72893714904785,36.0
onek1k:487_488,46.99858856201172,67.0
onek1k:488_489,44.93936729431152,56.0
onek1k:489_490,45.808515548706055,52.0
onek1k:48_48,43.656667709350586,86.0
onek1k:490_491,44.27314567565918,64.0
onek1k:491_492,42.097354888916016,41.0
onek1k:492_493,44.865983963012695,79.0
onek1k:493_494,44.970054626464844,73.0
onek1k:494_495,46.006561279296875,24.0
onek1k:496_497,45.809295654296875,33.0
onek1k:497_498,45.47599792480469,31.0
onek1k:498_499,45.34261703491211,71.0
onek1k:499_500,43.817365646362305,77.0
onek1k:49_49,44.05264663696289,84.0
onek1k:4_4,44.23124122619629,48.0
onek1k:500_501,42.40973091125488,59.0
onek1k:501_502,43.010576248168945,64.0
onek1k:502_503,46.92703437805176,66.0
onek1k:503_504,45.31984329223633,49.0
onek1k:504_505,45.447845458984375,85.0
onek1k:505_506,43.19463539123535,54.0
onek1k:506_507,42.34403991699219,41.0
onek1k:507_508,43.43569374084473,66.0
onek1k:508_509,47.839351654052734,79.0
onek1k:509_510,43.48681831359863,80.0
onek1k:50_50,44.09016227722168,64.0
onek1k:510_511,45.828983306884766,84.0
onek1k:511_512,46.00129318237305,89.0
onek1k:512_513,42.76442527770996,79.0
onek1k:513_514,43.45058059692383,82.0
onek1k:514_515,44.3137149810791,90.0
onek1k:515_516,43.941162109375,37.0
onek1k:516_517,45.50081253051758,34.0
onek1k:517_518,45.961069107055664,68.0
onek1k:519_520,43.13934516906738,75.0
onek1k:51_51,43.41293144226074,60.0
onek1k:520_521,42.86971855163574,69.0
onek1k:521_522,43.63214874267578,57.0
onek1k:522_523,42.22654151916504,62.0
onek1k:524_525,42.23855972290039,74.0
onek1k:525_526,42.89263153076172,78.0
onek1k:526_527,42.712453842163086,66.0
onek1k:527_528,43.822322845458984,65.0
onek1k:528_529,44.733707427978516,68.0
onek1k:529_530,43.78477478027344,78.0
onek1k:52_52,45.85152626037598,52.0
onek1k:530_531,50.16016387939453,78.0
onek1k:531_532,45.03834533691406,65.0
onek1k:532_533,43.953962326049805,79.0
onek1k:533_534,43.41426467895508,33.0
onek1k:534_535,43.74104881286621,88.0
onek1k:535_536,42.46434020996094,82.0
onek1k:536_537,42.10183143615723,67.0
onek1k:537_538,43.705806732177734,53.0
onek1k:538_539,43.366464614868164,60.0
onek1k:539_540,43.48210144042969,62.0
onek1k:53_53,43.85506248474121,32.0
onek1k:540_541,45.82256889343262,53.0
onek1k:541_542,44.00157928466797,58.0
onek1k:542_543,42.95063400268555,58.0
onek1k:543_544,47.71721267700195,72.0
onek1k:544_545,43.20536804199219,68.0
