donor_id,true_age,predicted_age,n_cells
aida:TH_MAH_H013,38.0,38.06839,57
aida:TH_MAH_H014,22.0,37.421074,179
aida:TH_MAH_H015,28.0,37.135574,90
aida:TH_MAH_H016,40.0,33.176,15
aida:TH_MAH_H017,36.0,33.11339,33
aida:TH_MAH_H018,49.0,33.29594,73
aida:TH_MAH_H019,27.0,37.891766,148
aida:TH_MAH_H020,45.0,33.12961,150
aida:TH_MAH_H021,31.0,32.063488,89
aida:TH_MAH_H022,41.0,38.127113,176
aida:TH_MAH_H023,41.0,38.4373,63
aida:TH_MAH_H024,57.0,32.666267,10
aida:TH_MAH_H025,53.0,38.10773,144
aida:TH_MAH_H026,28.0,32.410004,93
aida:TH_MAH_H027,21.0,38.27751,52
aida:TH_MAH_H028,38.0,38.044716,108
aida:TH_MAH_H029,26.0,37.761173,191
aida:TH_MAH_H030,31.0,32.470203,109
aida:TH_MAH_H031,25.0,37.76621,115
aida:TH_MAH_H032,30.0,37.650723,126
aida:TH_MAH_H033,29.0,37.501812,163
aida:TH_MAH_H034,46.0,32.640083,66
aida:TH_MAH_H035,41.0,37.702286,98
aida:TH_MAH_H036,46.0,37.925976,131
aida:TH_MAH_H037,45.0,37.66108,74
aida:TH_MAH_H038,19.0,31.83142,86
aida:TH_MAH_H039,26.0,37.785927,191
aida:TH_MAH_H040,32.0,32.562756,106
aida:TH_MAH_H041,29.0,32.621258,105
aida:TH_MAH_H042,53.0,31.943272,226
aida:TH_MAH_H043,31.0,37.980843,88
aida:TH_MAH_H044,31.0,38.625603,67
aida:TH_MAH_H045,27.0,37.88711,101
aida:TH_MAH_H046,45.0,37.792366,69
aida:TH_MAH_H047,32.0,32.831154,58
aida:TH_MAH_H048,38.0,31.88685,127
aida:TH_MAH_H049,45.0,37.420082,125
aida:TH_MAH_H050,48.0,37.84354,66
aida:TH_MAH_H051,23.0,31.871025,91
aida:TH_MAH_H052,36.0,32.259384,130
aida:TH_MAH_H053,27.0,37.898735,141
aida:TH_MAH_H054,39.0,32.083534,89
aida:TH_MAH_H055,49.0,38.023655,106
aida:TH_MAH_H056,22.0,38.519737,145
aida:TH_MAH_H057,39.0,38.150707,86
aida:TH_MAH_H058,34.0,32.673218,236
aida:TH_MAH_H059,31.0,38.207054,66
